,tweet_id,sentiment,content
1126,1957223709,worry,Complicated with a dream
1127,1957223957,relief,"@ddlovato, ahhhhhhh so excited for july 21 (: ecxept stupid australia won't get it til like decembbberrrrrrrr  but stilll ahhh! Kenneth Wallace."
1128,1957224360,sadness,Had a awesome time 2. Got2meet brandon rhyder! Unfortunatly i can't sleep n tomorrow.  back 2 the ole job. @pattymlt got my game face on!
1129,1957224368,sadness,@James Pamela Harris And I feel your pain.
1130,1957224476,surprise,"My Pandora is Barbara Tucker hard, why can't real radio play great music like this"
1131,1957224712,sadness,2orw!!!!! Nooooooo I want to go back to Newcastle!!!!
1132,1957225139,relief,@kMaria Scott Summers I had fun tJohn DukeRileyght! I'll leave you Michael Torres thMaria Rileys...Jean Cruz Riley CarlMaria Rileyle wMaria Rileyll be Maria RileKaren Flowersday.  We should just sneak Maria RilToni Kaiser!
1133,1957225471,sadness,"bout to watch notorious cause that's how i'm feelin now. wish i could eat something, but i can't.  surgery tomorrow. no food til saturday"
1134,1957225620,surprise,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!
1135,1957225624,worry,"meh, almost didn't sleep, ain't finished anything, I'm close to cancel the Dokomi"
1136,1957226827,worry,"Hospitals unnerve me  ~  waiting for the Doc, flipping thru magazines  ~"
1137,1957226828,neutral,"@Wolfie85 @christelmcr Ah  sameway Yet,@mikeyway has 2006 votes ((.We need more vote :'D"
1138,1957227060,neutral,I want a Monte Cristo sandwich sooo... BAd!!!
1139,1957227127,worry,"Awake, no migrane (yey) but tummy is hurting, evil IBS"
1140,1957227155,neutral,Just finished watching &quot;Tonya Mills and Me&quot;
1141,1957227285,relief,@DHughesy ME! I wanted to go.
1142,1957227521,sadness,@Jessicaveronica you guys gonna tour with Dr. Rose Larson MD Stack again? I missed your last tour  Me friend went and said it was mad!
1143,1957227657,surprise,Donald Morgan eeeeeeeeeeeeee i jealous sia i didnt get to seee
1144,1957227794,neutral,@Javier HolmesComma no fair
1145,1957227877,worry,@rsuenaga im not at litle oven tonight
1146,1957228023,surprise,arrrgh. i'm bored. so bored. there's nothing to do except slouch at the computer all day long.
1147,1957228259,worry,wow i'm really reallly ill
1148,1957228264,neutral,"Daniel Cunningham was on my lap, but just decided to jump off"
1149,1957228324,neutral,"the swine flu is in robina, gold coast"
1150,1957228449,sadness,I'm going to miss Miss Edward Davis
1151,1957228512,empty,Unstable broadband and electricity taking toll on my mental stability.
1152,1957228670,sadness,Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio
1153,1957228684,worry,David Carson hates me again  i wana walmart it butno one wants to go
1154,1957229464,worry,is feeling really sick
1155,1957229627,surprise,"@mandy2610 and Dennis Ortiz yea, just confirmed that this game indeed is already patched...  LOL guess you'll have to help me tomorrow ;)"
1156,1957230190,love,@MaritessDeLeon aww tessy wanna hug?
1157,1957230282,neutral,Def wants to cuddle it out maybe play but has no one to do it with the bc is far away
1158,1957230433,worry,My face an my arms. Tragic. Seriously.
1159,1957230479,boredom,Feeling nauseous and can't sleep.
1160,1957230570,love,just got Up and going to get ready to go to meadowhall ;) can't believe my internet broke yesterday  GUTTED
1161,1957230653,worry,@andyclemmensen you didnt send me the text
1162,1957231014,hate,@MissMLisa Foxlena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
1163,1957231223,worry,Damnit. I have run out of candy coated books.
1164,1957231506,hate,Omg grr my parents left probably 15 minutes ago to belgium and typical i wake up a stupid o'clock
1165,1957231837,neutral,Gotta go back out there.
1166,1957231863,neutral,I don't remember what i text to twitter to get a list of commands  halp
1167,1957232185,love,I am watching Blood + on veoh episode 19 love the music.wishing i could watch the live action but not old enough
1168,1957232619,fun,is it unny today or not? taking too long to decide haha. i wna get a tan
1169,1957233257,surprise,Gonna go watch Shorty Street &amp; then prison break marathon then bed maybe. Nobodies texting me!
1170,1957233475,neutral,@gettothefalcon i miss that too
1171,1957233540,worry,tummy hurts
1172,1957233877,sadness,I should go get a life. Shannon Taylor just texted me 'Phuture tonight?'  http://sgBEAT.com/pic/81/
1173,1957233929,hate,Just watched The Goode Family premiere online... And I think this may be the last episode I watch. It's pretty amazingly mediocre  pass.
1174,1957234958,neutral,I cant watch anythgin till tonight
1175,1957235120,sadness,sad that will have to leave my beautiful apartment
1176,1957235177,surprise,"gonna dream about my prince charming tonight, n see if everything goes back to normal. I really hope so   &lt;3"
1177,1957236286,neutral,"Michael Hernandez Nope, re-reading it all over again.     No offense meant"
1178,1957236446,surprise,wow i have no friends on twitter
1179,1957236672,sadness,@greco31 I've been trying not to think about that!
1180,1957236960,neutral,Jesse Stokes has one more show left as the host of The Tonight Show
1181,1957237366,worry,sitting in school  sucks to be me!
1182,1957237503,hate,and this stupid wireless wont work downstairs
1183,1957237598,hate,"Change my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~"
1184,1957237641,neutral,@TLuke08  sometimes going and doing other stuff cures that
1185,1957237879,worry,Ew I have creepy followers
1186,1957238059,love,@Snuva Mmmmmm I love curry. Don't have an Stephen Cross though.
1187,1957238263,worry,Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work
1188,1957238377,neutral,..i graduate today
1189,1957238515,sadness,Waiting on the bus! I miss my car
1190,1957238725,sadness,"says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5"
1191,1957238908,neutral,@504chucky whats with u hating on Angela Leonard much? ur bio says ur nice....guess not
1192,1957239393,worry,@Melissa Rice_Adel they didn't reply yet.. wait till they confirm.. in case somebody might have translated it already..
1193,1957239436,sadness,It is kind of lonely when nobody will answer their phone.
1194,1957239570,sadness,Rest In Peace  ADaM 12 &amp; GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya
1195,1957239652,worry,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!
1196,1957239665,relief,@delta_goodrem should updatd her twitter
1197,1957240070,worry,http://twitpic.com/664oz - this is what happens when i have no models
1198,1957240397,worry,"can't find Jose Wilson on the stacks, @milosundae  90210/The HRyan Jones? wdyt?"
1199,1957241061,empty,@wettingfeld  guess I have to get dressed and be pretty then
1200,1957241204,empty,@makavellirayne nah the lights killed the mood now you got to get out my bed
1201,1957241208,hate,Have to go to work  typical sunshine and deep sleep; stupid friday.
1202,1957241391,neutral,Calvin Tate its not just you - its properly dragged this week
1203,1957241621,worry,I still miss him... And i dont think he's coming back
1204,1957241801,neutral,looks can be deceiving
1205,1957242084,sadness,"is having the worst week, things really do happen in threes"
1206,1957242104,empty,@meeksdigital haven't worked there for a long time but kinda miss it! I miss Jacob Harrisseen her? i'll prob be in SLO most of the summer! you?
1207,1957242310,worry,My tummy still hurts  another cubs game Tammy Sarah Combsord...goood night.
1208,1957242838,sadness,Katherine Santana and im an idiot for missing their last show
1209,1957242975,love,wth is happening with my neck. this is definitely not stiff neck :|
1210,1957243017,love,Looking at old pictures... I love it &amp; miss the good ol days
1211,1957243299,neutral,Week-end is over and now it's time to get back to work
1212,1957243451,worry,@TreverKeith come back to Perth     I missed the show here!
1213,1957243516,surprise,Shawna Sanchez Oh wow  ouch...
1214,1957243682,neutral,"Summer is about to end.  For some, it's just about to start. Hahah."
1215,1957243718,worry,My baby was so drunk I brought her home for an hour to pass out then carried her to the car
1216,1957244220,worry,Breanna Fry You can vote every 20 mins I'm on page 2   http://twurl.nl/hxux3o
1217,1957244523,worry,I can't find my ipod
1218,1957244537,neutral,"@toddh3284 T, im sooooo bored right now"
1219,1957245122,surprise,Mr. David Murray DDS the! you were in riverside??
1220,1957245151,neutral,@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy
1221,1957245396,neutral,madd bored
1222,1957245567,worry,"@allysonalfonso yeahh, yeah its the hifi lol. grr dads being a pain, he said if i dont find anyone to go with i cant go :@"
1223,1957245632,neutral,My wife can't get on the guest list for tomorrows show because it doesn't exist. LAME. I guess no wife at the show.
1224,1957245904,fun,"I just watched 7 pounds, maaaannnnnnnnn!"
1225,1957245960,sadness,@chuybe. you left me first .. and left your bed here for me to look at
1226,1957246195,worry,finally off to bed almost everything is packed gotta be up in about 6 hours to get ready for a double shift of work
1227,1957246312,worry,My throat hurts and I can't sleep.
1228,1957246875,worry,i pulled a muscle in my neck this morning just feels like its getting more sore
1229,1957247325,love,Just finished The Minish Cap. It's a great game! I'll miss Tiffany Willis and Ryan Smith.Jennifer Simpson
1230,1957247328,sadness,"Bike trail - 1, Miss J - 0, two front teeth - 1 1/2.. Hopefully! Vacations suck!"
1231,1957247634,neutral,@jesssicababesss @IvanaE @RachelLock22 DECEMBER... thats like a year away...
1232,1957247732,worry,@yahyan where did you go babe?
1233,1957247855,sadness,Sadly I am bprohibiting myself from tweeting tonight. Sorry
1234,1957248127,hate,Andrew Myers it is so unfair that all the good rock shows happen only in B'lore and Pune
1235,1957248267,worry,its raining  now my hair will gett all gay
1236,1957248556,worry,@JERI7YN aww you're going back to east coast again?i haven't even seeen you!
1237,1957249003,relief,"missed all the awesome weather, because she was in a movie!"
1238,1957249020,neutral,Ugh cant sleep on  this bus.  still have like 5 hours
1239,1957249164,worry,Is feeling really bad about goofin' on @NinaParkerTMZ not knowing she really wasn't at the meeting! Cody Coleman I'm sorry! Me &amp; my big 'ol mouth
1240,1957249452,sadness,Amanda Williams Oh manLisa Perezd Yogg today. Worse than last week.
1241,1957249526,neutral,Alcohol does not promote weight loss.
1242,1957249686,boredom,Friday tubes at work are slow..
1243,1957250995,hate,almost everyone can suck my clit right about now. ive had it up to here with people fucking me over !
1244,1957251210,worry,@nassrenj I miss u guys too  I prob won't b bk til august sumtime... But if I come bk anytime b4 then ill 4 sure let u kno!
1245,1957251371,worry,Been up since 5am with my poorly sick baby girl
1246,1957251533,neutral,is up too early
1247,1957251669,fun,so much fun at the beach today!  and delicious dinner at @kimbononowowo's house!! i friggin love Scott Sanders and Alexandra Nguyen!! I'm gonna miss them!!
1248,1957251799,neutral,3am i still cant sleep
1249,1957252101,relief,just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy
1250,1957252272,worry,worried about Mr. Matthew Andrade tonight.
1251,1957252405,hate,says BAD TRIP! (angry)  http://plurk.com/p/wxshi
1252,1957252543,worry,Dawn Hill I'm straining to hear but it's very hard from all the way over here.
1253,1957254388,sadness,@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune
1254,1957254860,worry,"The birds are out,, oh man... That's NOT cool &amp;&amp; I didn't sleep yet for the night!!!"
1255,1957255178,worry,Worried about the reply after sending THE SMS to 78277.
